threshold,fmr,fnmr
0.0,0.9966666666666667,0.0
0.001,0.9966666666666667,0.0
0.002,0.9966666666666667,0.0
0.003,0.9966666666666667,0.0
0.004,0.9966666666666667,0.0
0.005,0.9966666666666667,0.0
0.006,0.9933333333333333,0.0
0.007,0.9933333333333333,0.0
0.008,0.9933333333333333,0.0
0.009,0.9933333333333333,0.0
0.01,0.9933333333333333,0.0
0.011,0.9933333333333333,0.0
0.012,0.9933333333333333,0.0
0.013,0.9933333333333333,0.0
0.014,0.9933333333333333,0.0
0.015,0.9933333333333333,0.0
0.016,0.9933333333333333,0.0
0.017,0.99,0.0
0.018,0.99,0.0
0.019,0.99,0.0
0.02,0.99,0.0
0.021,0.99,0.0
0.022,0.9866666666666667,0.0
0.023,0.9866666666666667,0.0
0.024,0.9866666666666667,0.0
0.025,0.9866666666666667,0.0
0.026,0.9866666666666667,0.0
0.027,0.9833333333333333,0.0
0.028,0.9833333333333333,0.0
0.029,0.9833333333333333,0.0
0.03,0.9833333333333333,0.0
0.031,0.9833333333333333,0.0
0.032,0.9833333333333333,0.0
0.033,0.9833333333333333,0.0
0.034,0.98,0.0
0.035,0.98,0.0
0.036,0.98,0.0
0.037,0.98,0.0
0.038,0.98,0.0
0.039,0.98,0.0
0.04,0.98,0.0
0.041,0.98,0.0
0.042,0.98,0.0
0.043,0.98,0.0
0.044,0.98,0.0
0.045,0.98,0.0
0.046,0.98,0.0
0.047,0.98,0.0
0.048,0.98,0.0
0.049,0.98,0.0
0.05,0.98,0.0
0.051,0.98,0.0
0.052,0.98,0.0
0.053,0.98,0.0
0.054,0.98,0.0
0.055,0.98,0.0
0.056,0.98,0.0
0.057,0.98,0.0
0.058,0.98,0.0
0.059,0.9766666666666667,0.0
0.06,0.9766666666666667,0.0
0.061,0.9766666666666667,0.0033333333333333335
0.062,0.9766666666666667,0.0033333333333333335
0.063,0.9766666666666667,0.0033333333333333335
0.064,0.9766666666666667,0.0033333333333333335
0.065,0.9766666666666667,0.0033333333333333335
0.066,0.9766666666666667,0.0033333333333333335
0.067,0.9733333333333334,0.0033333333333333335
0.068,0.9733333333333334,0.0033333333333333335
0.069,0.9733333333333334,0.0033333333333333335
0.07,0.9733333333333334,0.0033333333333333335
0.071,0.9733333333333334,0.0033333333333333335
0.072,0.9733333333333334,0.0033333333333333335
0.073,0.9733333333333334,0.0033333333333333335
0.074,0.9733333333333334,0.0033333333333333335
0.075,0.9733333333333334,0.0033333333333333335
0.076,0.9733333333333334,0.0033333333333333335
0.077,0.9733333333333334,0.0033333333333333335
0.078,0.9733333333333334,0.0033333333333333335
0.079,0.9733333333333334,0.0033333333333333335
0.08,0.9733333333333334,0.0033333333333333335
0.081,0.9733333333333334,0.0033333333333333335
0.082,0.97,0.0033333333333333335
0.083,0.97,0.006666666666666667
0.084,0.97,0.006666666666666667
0.085,0.97,0.006666666666666667
0.086,0.97,0.006666666666666667
0.087,0.97,0.006666666666666667
0.088,0.97,0.006666666666666667
0.089,0.9666666666666667,0.006666666666666667
0.09,0.9666666666666667,0.006666666666666667
0.091,0.9666666666666667,0.006666666666666667
0.092,0.9666666666666667,0.006666666666666667
0.093,0.9633333333333334,0.01
0.094,0.96,0.01
0.095,0.9566666666666667,0.01
0.096,0.9566666666666667,0.01
0.097,0.9566666666666667,0.01
0.098,0.9566666666666667,0.01
0.099,0.9566666666666667,0.013333333333333334
0.1,0.9566666666666667,0.013333333333333334
0.101,0.9566666666666667,0.013333333333333334
0.102,0.9566666666666667,0.013333333333333334
0.103,0.9566666666666667,0.013333333333333334
0.104,0.95,0.013333333333333334
0.105,0.95,0.013333333333333334
0.106,0.95,0.013333333333333334
0.107,0.9466666666666667,0.013333333333333334
0.108,0.9466666666666667,0.013333333333333334
0.109,0.9466666666666667,0.013333333333333334
0.11,0.9466666666666667,0.013333333333333334
0.111,0.9466666666666667,0.013333333333333334
0.112,0.9466666666666667,0.013333333333333334
0.113,0.9466666666666667,0.013333333333333334
0.114,0.9466666666666667,0.013333333333333334
0.115,0.9466666666666667,0.013333333333333334
0.116,0.9433333333333334,0.013333333333333334
0.117,0.94,0.013333333333333334
0.118,0.94,0.013333333333333334
0.119,0.9366666666666666,0.013333333333333334
0.12,0.9366666666666666,0.013333333333333334
0.121,0.9333333333333333,0.013333333333333334
0.122,0.9333333333333333,0.013333333333333334
0.123,0.9333333333333333,0.013333333333333334
0.124,0.93,0.013333333333333334
0.125,0.9266666666666666,0.013333333333333334
0.126,0.9266666666666666,0.013333333333333334
0.127,0.9266666666666666,0.013333333333333334
0.128,0.9233333333333333,0.013333333333333334
0.129,0.9233333333333333,0.013333333333333334
0.13,0.9233333333333333,0.013333333333333334
0.131,0.9166666666666666,0.013333333333333334
0.132,0.9133333333333333,0.013333333333333334
0.133,0.9133333333333333,0.013333333333333334
0.134,0.9133333333333333,0.013333333333333334
0.135,0.9133333333333333,0.013333333333333334
0.136,0.9133333333333333,0.013333333333333334
0.137,0.9133333333333333,0.013333333333333334
0.138,0.9133333333333333,0.016666666666666666
0.139,0.9133333333333333,0.016666666666666666
0.14,0.9133333333333333,0.016666666666666666
0.141,0.91,0.016666666666666666
0.142,0.91,0.016666666666666666
0.143,0.9066666666666666,0.016666666666666666
0.144,0.9033333333333333,0.016666666666666666
0.145,0.9,0.016666666666666666
0.146,0.8966666666666666,0.016666666666666666
0.147,0.8933333333333333,0.016666666666666666
0.148,0.8866666666666667,0.016666666666666666
0.149,0.8866666666666667,0.016666666666666666
0.15,0.8866666666666667,0.016666666666666666
0.151,0.8833333333333333,0.016666666666666666
0.152,0.88,0.016666666666666666
0.153,0.8766666666666667,0.016666666666666666
0.154,0.8733333333333333,0.016666666666666666
0.155,0.8733333333333333,0.016666666666666666
0.156,0.87,0.016666666666666666
0.157,0.87,0.016666666666666666
